ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Attendance_Grade,P_CGPA,F_CGPA,CGPA_Diff,Trend,Efficiency,Top_15
ID03784,Female,22,Psychology,6.9,4.8,11,91.4,Excellent,2.52,2.78,0.2599999999999998,Other,0.58,False
ID03785,Female,18,Psychology,8.9,6.0,8,83.2,Normal,3.12,3.56,0.43999999999999995,Other,0.59,False
ID03786,Male,21,Mathematics,6.8,4.7,12,80.0,Normal,2.71,2.96,0.25,Other,0.63,False
ID03787,Female,20,Computer Science,5.6,8.1,6,88.3,Normal,1.6,2.21,0.6099999999999999,Improve,0.27,False
ID03788,Male,18,Mathematics,8.2,6.1,10,63.5,Danger,2.66,2.63,-0.03000000000000025,Maintain,0.43,False
ID03789,Male,21,Business,7.2,1.3,11,100.0,Excellent,2.84,3.06,0.2200000000000002,Other,2.35,False
ID03790,Female,24,Mathematics,7.3,3.5,9,83.5,Normal,2.52,2.84,0.31999999999999984,Other,0.81,False
ID03791,Male,22,Psychology,10.0,2.1,5,82.8,Normal,3.39,3.63,0.23999999999999977,Other,1.73,False
ID03792,Male,23,Psychology,4.7,4.3,12,70.5,Danger,2.71,2.57,-0.14000000000000012,Other,0.6,False
ID03793,Female,19,Business,6.0,3.4,11,85.4,Normal,3.34,3.8,0.45999999999999996,Other,1.12,False
ID03794,Female,24,Business,7.6,2.6,8,100.0,Excellent,2.48,2.86,0.3799999999999999,Other,1.1,False
ID03795,Male,23,Engineering,8.8,1.7,13,100.0,Excellent,3.55,3.62,0.07000000000000028,Maintain,2.13,False
ID03796,Female,20,Computer Science,5.6,0.8,7,97.8,Excellent,2.46,2.4,-0.06000000000000005,Maintain,3.0,False
ID03797,Male,20,Computer Science,6.4,8.0,10,93.2,Excellent,1.93,2.48,0.55,Improve,0.31,False
ID03798,Male,23,Computer Science,6.9,8.0,9,79.6,Normal,3.72,4.0,0.2799999999999998,Other,0.5,True
ID03799,Male,24,Economics,6.8,1.6,6,63.2,Danger,2.67,2.41,-0.2599999999999998,Other,1.51,False
ID03800,Female,23,Psychology,8.0,4.8,7,82.0,Normal,3.98,4.0,0.020000000000000018,Maintain,0.83,True
ID03801,Male,21,Computer Science,6.9,1.1,6,81.5,Normal,3.38,3.66,0.28000000000000025,Other,3.33,False
ID03802,Female,18,Engineering,8.0,2.3,8,100.0,Excellent,3.5,3.64,0.14000000000000012,Other,1.58,False
ID03803,Female,22,Engineering,5.2,3.2,14,89.6,Normal,3.62,3.82,0.19999999999999973,Other,1.19,False
ID03804,Female,21,Computer Science,7.2,2.5,13,100.0,Excellent,3.16,3.49,0.33000000000000007,Other,1.4,False
ID03805,Male,19,Business,7.1,5.5,13,100.0,Excellent,3.16,3.66,0.5,Improve,0.67,False
ID03806,Female,23,Engineering,8.3,0.4,8,78.2,Normal,3.74,3.68,-0.06000000000000005,Maintain,9.2,False
ID03807,Male,19,Business,10.0,2.3,5,58.1,Danger,3.16,2.87,-0.29000000000000004,Other,1.25,False
ID03808,Male,19,Psychology,8.4,6.4,8,100.0,Excellent,2.74,3.04,0.2999999999999998,Other,0.48,False
ID03809,Male,21,Economics,5.9,1.0,8,100.0,Excellent,3.39,3.34,-0.050000000000000266,Maintain,3.34,False
ID03810,Male,22,Engineering,7.9,2.5,15,64.5,Danger,2.04,1.86,-0.17999999999999994,Other,0.74,False
ID03811,Female,24,Business,6.9,7.0,4,100.0,Excellent,3.76,4.0,0.2400000000000002,Other,0.57,True
ID03812,Male,20,Computer Science,6.5,11.4,8,90.7,Excellent,3.77,4.0,0.22999999999999998,Other,0.35,True
ID03813,Male,18,Psychology,6.2,8.0,9,87.4,Normal,3.7,4.0,0.2999999999999998,Other,0.5,True
ID03814,Female,20,Mathematics,6.1,3.2,6,100.0,Excellent,3.68,4.0,0.31999999999999984,Other,1.25,True
ID03815,Male,22,Mathematics,5.3,11.3,10,100.0,Excellent,3.06,3.58,0.52,Improve,0.32,False
ID03816,Female,20,Computer Science,5.1,6.6,9,94.8,Excellent,3.05,3.56,0.5100000000000002,Improve,0.54,False
ID03817,Male,23,Psychology,8.0,1.7,9,92.1,Excellent,2.49,2.73,0.23999999999999977,Other,1.61,False
ID03818,Female,23,Psychology,6.5,1.1,4,94.2,Excellent,3.97,4.0,0.029999999999999805,Maintain,3.64,True
ID03819,Female,21,Psychology,7.3,6.2,4,79.0,Normal,2.86,3.06,0.20000000000000018,Other,0.49,False
ID03820,Male,19,Psychology,5.7,3.6,11,84.2,Normal,3.27,3.64,0.3700000000000001,Other,1.01,False
ID03821,Male,22,Mathematics,7.9,1.6,9,71.5,Danger,3.23,3.12,-0.10999999999999988,Other,1.95,False
ID03822,Male,22,Business,5.9,3.5,7,80.0,Normal,2.43,2.85,0.41999999999999993,Other,0.81,False
ID03823,Female,20,Psychology,5.0,7.3,7,79.5,Normal,2.23,2.23,0.0,Maintain,0.31,False
ID03824,Male,21,Business,9.4,2.5,10,75.5,Normal,3.1,3.04,-0.06000000000000005,Maintain,1.22,False
ID03825,Male,20,Psychology,7.3,2.5,16,87.1,Normal,2.87,2.97,0.10000000000000009,Other,1.19,False
ID03826,Male,20,Engineering,6.5,3.4,9,80.1,Normal,3.06,3.41,0.3500000000000001,Other,1.0,False
ID03827,Male,22,Economics,6.7,3.7,10,92.5,Excellent,3.63,3.88,0.25,Other,1.05,True
ID03828,Male,20,Engineering,6.5,3.0,10,60.7,Danger,3.21,3.23,0.020000000000000018,Maintain,1.08,False
ID03829,Female,19,Economics,7.7,5.6,16,83.3,Normal,3.48,3.61,0.1299999999999999,Other,0.64,False
ID03830,Male,20,Engineering,4.7,5.9,8,87.0,Normal,3.32,3.54,0.2200000000000002,Other,0.6,False
ID03831,Male,19,Psychology,4.3,3.7,3,80.3,Normal,2.94,3.28,0.33999999999999986,Other,0.89,False
ID03832,Female,22,Business,7.2,2.4,3,82.4,Normal,2.6,2.78,0.17999999999999972,Other,1.16,False
ID03833,Female,21,Economics,4.4,2.8,7,61.2,Danger,3.23,3.25,0.020000000000000018,Maintain,1.16,False
ID03834,Male,23,Mathematics,4.1,8.4,11,90.3,Excellent,3.14,3.5,0.3599999999999999,Other,0.42,False
ID03835,Male,19,Computer Science,8.4,11.2,15,94.7,Excellent,3.56,4.0,0.43999999999999995,Other,0.36,True
ID03836,Male,21,Economics,7.3,1.4,9,92.4,Excellent,3.02,3.32,0.2999999999999998,Other,2.37,False
ID03837,Female,21,Economics,7.3,1.7,8,100.0,Excellent,2.95,3.38,0.4299999999999997,Other,1.99,False
ID03838,Male,19,Mathematics,5.3,2.7,7,88.0,Normal,2.99,3.08,0.08999999999999986,Maintain,1.14,False
ID03839,Female,22,Psychology,9.1,8.5,7,92.2,Excellent,2.64,3.17,0.5299999999999998,Improve,0.37,False
ID03840,Female,18,Engineering,8.5,3.0,7,87.3,Normal,3.82,3.88,0.06000000000000005,Maintain,1.29,True
ID03841,Male,21,Engineering,5.0,5.6,11,95.3,Excellent,3.67,4.0,0.33000000000000007,Other,0.71,True
ID03842,Male,21,Business,6.8,3.5,10,61.3,Danger,2.49,2.66,0.16999999999999993,Other,0.76,False
ID03843,Male,22,Psychology,6.4,2.8,5,71.6,Danger,3.5,3.65,0.1499999999999999,Other,1.3,False
ID03844,Male,22,Mathematics,6.9,3.3,7,100.0,Excellent,2.18,2.67,0.48999999999999977,Other,0.81,False
ID03845,Male,20,Psychology,8.6,1.6,8,48.1,Danger,3.59,3.06,-0.5299999999999998,Decline,1.91,False
ID03846,Female,22,Psychology,6.4,6.0,9,82.9,Normal,2.75,3.27,0.52,Improve,0.55,False
ID03847,Female,21,Engineering,8.5,2.4,8,100.0,Excellent,3.28,3.38,0.10000000000000009,Other,1.41,False
ID03848,Female,19,Mathematics,4.4,2.6,6,83.6,Normal,2.14,2.44,0.2999999999999998,Other,0.94,False
ID03849,Female,18,Computer Science,6.1,2.2,12,78.9,Normal,2.5,2.43,-0.06999999999999984,Maintain,1.1,False
ID03850,Male,24,Economics,6.4,9.2,7,86.9,Normal,3.33,3.96,0.6299999999999999,Improve,0.43,True
ID03851,Male,20,Engineering,6.2,2.9,8,79.7,Normal,2.75,2.6,-0.1499999999999999,Other,0.9,False
ID03852,Male,24,Mathematics,7.0,4.4,8,85.5,Normal,2.68,3.19,0.5099999999999998,Improve,0.72,False
ID03853,Female,19,Business,7.2,0.7,5,74.7,Danger,3.8,3.68,-0.11999999999999966,Other,5.26,False
ID03854,Female,18,Economics,7.3,0.4,6,100.0,Excellent,4.0,4.0,0.0,Maintain,10.0,True
ID03855,Female,18,Economics,8.3,1.7,11,100.0,Excellent,3.57,3.77,0.20000000000000018,Other,2.22,False
ID03856,Male,18,Engineering,8.1,6.9,8,83.0,Normal,2.55,2.85,0.30000000000000027,Other,0.41,False
ID03857,Male,23,Business,4.7,4.3,3,64.2,Danger,3.98,4.0,0.020000000000000018,Maintain,0.93,True
ID03858,Female,19,Engineering,7.2,9.8,7,77.1,Normal,2.32,2.79,0.4700000000000002,Other,0.28,False
ID03859,Male,20,Psychology,6.1,7.6,8,82.2,Normal,2.95,3.49,0.54,Improve,0.46,False
ID03860,Female,20,Mathematics,8.2,2.2,7,92.6,Excellent,3.13,3.45,0.3200000000000003,Other,1.57,False
ID03861,Female,18,Business,8.9,3.5,5,69.9,Danger,4.0,3.79,-0.20999999999999996,Other,1.08,False
ID03862,Female,19,Economics,8.3,8.3,11,73.5,Danger,3.56,3.69,0.1299999999999999,Other,0.44,False
ID03863,Male,23,Engineering,9.9,3.2,10,92.7,Excellent,2.87,2.9,0.029999999999999805,Maintain,0.91,False
ID03864,Male,18,Economics,8.1,5.8,6,99.1,Excellent,2.63,2.93,0.30000000000000027,Other,0.51,False
ID03865,Male,22,Business,8.5,1.5,8,75.7,Normal,3.6,3.62,0.020000000000000018,Maintain,2.41,False
ID03866,Male,24,Economics,5.8,4.8,8,65.0,Danger,2.83,2.81,-0.020000000000000018,Maintain,0.59,False
ID03867,Male,20,Engineering,7.0,3.8,4,100.0,Excellent,3.21,3.52,0.31000000000000005,Other,0.93,False
ID03868,Female,24,Engineering,8.0,2.2,3,96.7,Excellent,2.42,2.76,0.33999999999999986,Other,1.25,False
ID03869,Female,21,Computer Science,7.4,3.5,6,81.0,Normal,3.38,3.52,0.14000000000000012,Other,1.01,False
ID03870,Male,18,Economics,5.6,4.7,2,98.0,Excellent,3.34,3.57,0.22999999999999998,Other,0.76,False
ID03871,Male,22,Computer Science,5.6,6.8,6,83.1,Normal,2.48,2.88,0.3999999999999999,Other,0.42,False
ID03872,Male,20,Computer Science,4.3,9.4,10,98.0,Excellent,3.62,4.0,0.3799999999999999,Other,0.43,True
ID03873,Male,24,Economics,7.6,6.3,9,87.4,Normal,3.38,3.9,0.52,Improve,0.62,True
ID03874,Female,23,Business,5.5,7.8,8,86.4,Normal,3.47,3.77,0.2999999999999998,Other,0.48,False
ID03875,Male,19,Psychology,8.0,2.0,6,83.3,Normal,2.91,3.12,0.20999999999999996,Other,1.56,False
ID03876,Male,20,Engineering,8.1,1.8,8,63.3,Danger,3.19,3.08,-0.10999999999999988,Other,1.71,False
ID03877,Male,24,Mathematics,7.3,5.4,9,100.0,Excellent,3.13,3.47,0.3400000000000003,Other,0.64,False
ID03878,Female,19,Computer Science,7.6,1.5,10,70.9,Danger,3.03,3.0,-0.029999999999999805,Maintain,2.0,False
ID03879,Female,24,Business,8.5,3.3,3,64.6,Danger,3.19,3.29,0.10000000000000009,Other,1.0,False
ID03880,Male,19,Economics,8.7,6.2,10,81.8,Normal,3.73,4.0,0.27,Other,0.65,True
ID03881,Male,23,Business,4.0,8.6,7,70.6,Danger,3.64,3.91,0.27,Other,0.45,True
ID03882,Female,23,Business,8.1,4.8,5,84.2,Normal,2.51,2.67,0.16000000000000014,Other,0.56,False
ID03883,Female,18,Economics,7.7,1.9,4,95.3,Excellent,3.59,3.95,0.3600000000000003,Other,2.08,True
ID03884,Male,18,Mathematics,7.4,3.9,9,99.9,Excellent,3.7,4.0,0.2999999999999998,Other,1.03,True
ID03885,Female,20,Economics,7.7,4.2,4,97.2,Excellent,3.02,3.56,0.54,Improve,0.85,False
ID03886,Female,23,Mathematics,6.5,2.4,8,80.4,Normal,3.35,3.66,0.31000000000000005,Other,1.52,False
ID03887,Female,22,Economics,4.0,1.2,7,85.7,Normal,3.35,3.35,0.0,Maintain,2.79,False
ID03888,Female,24,Computer Science,6.1,6.3,8,91.1,Excellent,2.68,3.07,0.3899999999999997,Other,0.49,False
ID03889,Female,24,Mathematics,4.3,3.4,6,58.6,Danger,2.91,2.46,-0.4500000000000002,Other,0.72,False
ID03890,Male,24,Computer Science,4.5,5.8,6,93.6,Excellent,3.48,3.73,0.25,Other,0.64,False
ID03891,Female,20,Mathematics,8.6,4.6,5,63.1,Danger,2.85,2.94,0.08999999999999986,Maintain,0.64,False
ID03892,Male,24,Mathematics,6.2,3.4,9,100.0,Excellent,3.59,3.84,0.25,Other,1.13,False
ID03893,Female,21,Economics,7.4,3.1,10,78.9,Normal,3.75,3.63,-0.1200000000000001,Other,1.17,False
ID03894,Male,19,Mathematics,7.0,3.7,11,82.2,Normal,3.67,4.0,0.33000000000000007,Other,1.08,True
ID03895,Female,24,Computer Science,9.0,5.4,6,73.5,Danger,4.0,4.0,0.0,Maintain,0.74,True
ID03896,Female,19,Economics,7.1,0.6,6,75.6,Normal,3.05,2.74,-0.3099999999999996,Other,4.57,False
ID03897,Male,18,Engineering,6.1,5.3,5,100.0,Excellent,3.19,3.52,0.33000000000000007,Other,0.66,False
ID03898,Female,24,Computer Science,9.2,5.1,6,99.1,Excellent,3.26,3.38,0.1200000000000001,Other,0.66,False
ID03899,Male,22,Engineering,6.3,6.3,11,61.8,Danger,3.07,3.34,0.27,Other,0.53,False
ID03900,Female,23,Business,7.6,8.8,7,100.0,Excellent,3.37,4.0,0.6299999999999999,Improve,0.45,True
ID03901,Male,23,Economics,7.7,2.5,6,100.0,Excellent,2.24,2.52,0.2799999999999998,Other,1.01,False
ID03902,Male,18,Business,5.1,1.4,9,80.8,Normal,3.2,3.34,0.13999999999999968,Other,2.39,False
ID03903,Female,21,Economics,8.4,4.4,12,89.6,Normal,2.41,2.82,0.4099999999999997,Other,0.64,False
ID03904,Male,20,Economics,9.0,4.2,6,84.8,Normal,2.62,2.69,0.06999999999999984,Maintain,0.64,False
ID03905,Female,20,Computer Science,5.3,3.1,16,100.0,Excellent,3.47,3.24,-0.22999999999999998,Other,1.05,False
ID03906,Male,22,Engineering,7.0,5.1,3,73.1,Danger,3.0,3.17,0.16999999999999993,Other,0.62,False
ID03907,Male,18,Economics,9.0,2.6,6,87.2,Normal,3.45,3.73,0.2799999999999998,Other,1.43,False
ID03908,Male,18,Engineering,4.6,3.4,9,78.6,Normal,2.99,2.96,-0.03000000000000025,Maintain,0.87,False
ID03909,Female,21,Economics,7.9,5.3,6,63.5,Danger,3.65,3.94,0.29000000000000004,Other,0.74,True
ID03910,Male,24,Engineering,5.1,3.2,5,100.0,Excellent,2.98,3.15,0.16999999999999993,Other,0.98,False
ID03911,Male,20,Business,6.5,4.2,7,67.3,Danger,2.12,2.2,0.08000000000000007,Maintain,0.52,False
ID03912,Male,24,Computer Science,6.7,3.2,8,88.3,Normal,3.21,3.7,0.4900000000000002,Other,1.16,False
ID03913,Male,18,Economics,5.2,1.9,4,58.9,Danger,2.02,1.72,-0.30000000000000004,Other,0.91,False
ID03914,Female,24,Psychology,5.6,6.2,7,79.0,Normal,2.37,2.24,-0.1299999999999999,Other,0.36,False
ID03915,Female,23,Engineering,6.9,5.9,6,91.3,Excellent,2.66,3.05,0.3899999999999997,Other,0.52,False
ID03916,Male,22,Engineering,9.1,5.8,10,72.6,Danger,2.6,2.74,0.14000000000000012,Other,0.47,False
ID03917,Female,20,Psychology,7.7,3.6,8,93.8,Excellent,2.83,2.96,0.1299999999999999,Other,0.82,False
ID03918,Male,21,Computer Science,4.5,6.5,4,81.0,Normal,2.58,3.1,0.52,Improve,0.48,False
ID03919,Female,22,Engineering,7.7,6.6,9,100.0,Excellent,2.4,2.88,0.48,Other,0.44,False
ID03920,Female,19,Computer Science,7.1,8.2,9,100.0,Excellent,3.87,4.0,0.1299999999999999,Other,0.49,True
ID03921,Female,23,Engineering,6.1,3.6,6,76.2,Normal,2.76,2.77,0.010000000000000231,Maintain,0.77,False
ID03922,Male,21,Mathematics,6.3,4.4,7,86.2,Normal,1.98,2.35,0.3700000000000001,Other,0.53,False
ID03923,Female,22,Engineering,7.7,1.9,6,87.8,Normal,2.92,3.11,0.18999999999999995,Other,1.64,False
ID03924,Male,18,Mathematics,4.6,8.8,6,94.3,Excellent,2.54,3.01,0.46999999999999975,Other,0.34,False
ID03925,Female,19,Economics,6.0,3.2,7,85.2,Normal,2.66,3.13,0.46999999999999975,Other,0.98,False
ID03926,Male,21,Computer Science,5.3,1.6,6,87.9,Normal,3.46,3.52,0.06000000000000005,Maintain,2.2,False
ID03927,Female,18,Engineering,5.8,8.3,13,81.3,Normal,2.88,3.53,0.6499999999999999,Improve,0.43,False
ID03928,Female,23,Business,7.5,3.5,15,86.7,Normal,2.52,2.92,0.3999999999999999,Other,0.83,False
ID03929,Female,19,Business,7.1,10.7,9,100.0,Excellent,3.32,4.0,0.6800000000000002,Improve,0.37,True
ID03930,Male,20,Psychology,8.0,4.0,15,94.7,Excellent,3.67,3.9,0.22999999999999998,Other,0.98,True
ID03931,Female,18,Business,4.0,2.4,11,95.5,Excellent,3.37,3.54,0.16999999999999993,Other,1.48,False
ID03932,Male,22,Mathematics,6.6,6.3,7,95.8,Excellent,1.87,2.36,0.48999999999999977,Other,0.37,False
ID03933,Female,24,Business,6.8,3.4,5,82.7,Normal,2.54,2.69,0.1499999999999999,Other,0.79,False
ID03934,Male,21,Business,4.5,5.7,10,89.8,Normal,3.12,3.45,0.33000000000000007,Other,0.61,False
ID03935,Male,19,Business,6.0,2.5,8,68.7,Danger,2.98,3.1,0.1200000000000001,Other,1.24,False
ID03936,Male,18,Engineering,7.0,5.3,12,100.0,Excellent,2.94,3.18,0.2400000000000002,Other,0.6,False
ID03937,Male,20,Psychology,7.5,3.1,4,43.3,Danger,2.61,2.37,-0.23999999999999977,Other,0.76,False
ID03938,Male,24,Computer Science,7.5,6.1,9,83.7,Normal,2.4,3.05,0.6499999999999999,Improve,0.5,False
ID03939,Male,21,Psychology,4.0,3.7,11,100.0,Excellent,4.0,4.0,0.0,Maintain,1.08,True
ID03940,Male,21,Mathematics,6.1,4.4,3,64.5,Danger,3.11,3.1,-0.009999999999999787,Maintain,0.7,False
ID03941,Female,18,Engineering,4.7,3.4,8,91.0,Excellent,3.42,3.67,0.25,Other,1.08,False
ID03942,Female,20,Economics,7.0,3.8,8,74.8,Danger,3.1,3.16,0.06000000000000005,Maintain,0.83,False
ID03943,Male,23,Engineering,6.4,6.0,12,79.5,Normal,3.12,3.11,-0.010000000000000231,Maintain,0.52,False
ID03944,Male,24,Business,6.1,1.9,11,99.2,Excellent,3.07,3.2,0.13000000000000034,Other,1.68,False
ID03945,Male,23,Business,10.0,4.7,5,88.0,Normal,2.54,2.89,0.3500000000000001,Other,0.61,False
ID03946,Male,19,Mathematics,5.4,13.9,6,54.5,Danger,2.34,2.52,0.18000000000000016,Other,0.18,False
ID03947,Female,18,Economics,7.0,7.7,9,70.4,Danger,3.29,3.46,0.16999999999999993,Other,0.45,False
ID03948,Female,24,Engineering,7.7,3.6,6,99.6,Excellent,3.19,3.71,0.52,Improve,1.03,False
ID03949,Male,19,Economics,7.5,4.2,13,91.7,Excellent,3.57,3.99,0.4200000000000004,Other,0.95,True
ID03950,Male,23,Computer Science,7.9,2.9,8,100.0,Excellent,3.47,3.66,0.18999999999999995,Other,1.26,False
ID03951,Male,24,Psychology,7.5,5.5,11,100.0,Excellent,2.7,3.11,0.4099999999999997,Other,0.57,False
ID03952,Female,21,Engineering,6.5,1.6,5,79.9,Normal,3.67,3.68,0.010000000000000231,Maintain,2.3,False
ID03953,Female,19,Economics,7.0,3.1,8,100.0,Excellent,3.48,3.85,0.3700000000000001,Other,1.24,False
ID03954,Male,20,Computer Science,6.0,2.4,3,85.4,Normal,3.45,3.62,0.16999999999999993,Other,1.51,False
ID03955,Male,22,Computer Science,5.9,3.0,11,70.6,Danger,4.0,3.96,-0.040000000000000036,Maintain,1.32,True
ID03956,Female,23,Psychology,5.0,4.5,6,75.5,Normal,4.0,3.91,-0.08999999999999986,Maintain,0.87,True
ID03957,Female,23,Computer Science,8.2,0.6,12,51.1,Danger,3.44,2.9,-0.54,Decline,4.83,False
ID03958,Male,20,Mathematics,8.7,3.3,5,100.0,Excellent,3.38,3.66,0.28000000000000025,Other,1.11,False
ID03959,Male,24,Computer Science,6.1,2.9,8,100.0,Excellent,3.64,3.97,0.33000000000000007,Other,1.37,True
ID03960,Male,24,Economics,6.9,6.8,5,69.8,Danger,2.81,3.09,0.2799999999999998,Other,0.45,False
ID03961,Female,24,Mathematics,9.4,2.1,10,81.6,Normal,2.82,2.93,0.11000000000000032,Other,1.4,False
ID03962,Male,19,Computer Science,8.7,4.6,9,86.4,Normal,3.44,3.82,0.3799999999999999,Other,0.83,False
ID03963,Male,18,Business,8.3,3.6,8,70.6,Danger,2.67,2.41,-0.2599999999999998,Other,0.67,False
ID03964,Female,21,Computer Science,7.4,7.1,13,58.7,Danger,3.4,3.18,-0.21999999999999975,Other,0.45,False
ID03965,Male,22,Mathematics,6.1,6.5,12,81.8,Normal,3.18,3.84,0.6599999999999997,Improve,0.59,False
ID03966,Female,18,Computer Science,6.2,9.7,12,80.2,Normal,2.67,3.14,0.4700000000000002,Other,0.32,False
ID03967,Male,18,Computer Science,7.4,7.2,6,79.2,Normal,3.11,3.38,0.27,Other,0.47,False
ID03968,Male,20,Computer Science,7.7,4.8,10,88.3,Normal,3.75,4.0,0.25,Other,0.83,True
ID03969,Female,19,Mathematics,5.5,6.3,8,100.0,Excellent,3.14,3.65,0.5099999999999998,Improve,0.58,False
ID03970,Male,23,Computer Science,8.9,3.4,9,80.5,Normal,3.14,3.53,0.3899999999999997,Other,1.04,False
ID03971,Female,23,Psychology,9.1,4.3,5,87.6,Normal,3.26,3.72,0.4600000000000004,Other,0.87,False
ID03972,Male,20,Economics,8.2,4.4,5,95.9,Excellent,3.33,3.54,0.20999999999999996,Other,0.8,False
ID03973,Male,19,Psychology,9.3,2.2,4,93.3,Excellent,2.93,3.02,0.08999999999999986,Maintain,1.37,False
ID03974,Female,20,Mathematics,8.0,7.0,6,75.8,Normal,3.28,3.33,0.050000000000000266,Maintain,0.48,False
ID03975,Male,23,Business,7.4,8.5,7,86.4,Normal,2.58,3.04,0.45999999999999996,Other,0.36,False
ID03976,Female,18,Psychology,7.1,3.6,6,93.2,Excellent,2.7,3.09,0.3899999999999997,Other,0.86,False
ID03977,Male,21,Economics,6.5,3.8,14,68.1,Danger,2.76,2.73,-0.029999999999999805,Maintain,0.72,False
ID03978,Male,24,Engineering,7.0,2.6,7,100.0,Excellent,3.33,3.55,0.21999999999999975,Other,1.37,False
ID03979,Male,19,Economics,5.4,1.8,7,100.0,Excellent,3.18,3.38,0.19999999999999973,Other,1.88,False
ID03980,Male,22,Psychology,6.9,5.9,8,74.2,Danger,3.03,3.02,-0.009999999999999787,Maintain,0.51,False
ID03981,Female,22,Engineering,5.2,1.9,10,87.9,Normal,3.45,3.42,-0.03000000000000025,Maintain,1.8,False
ID03982,Female,18,Mathematics,5.8,1.8,13,94.6,Excellent,3.29,3.55,0.2599999999999998,Other,1.97,False
ID03983,Male,20,Economics,8.8,5.7,6,76.8,Normal,2.96,3.11,0.1499999999999999,Other,0.55,False
ID03984,Male,20,Business,8.8,4.4,11,92.2,Excellent,2.58,2.8,0.21999999999999975,Other,0.64,False
ID03985,Female,23,Engineering,5.7,5.9,7,87.4,Normal,2.69,3.07,0.3799999999999999,Other,0.52,False
ID03986,Female,18,Engineering,8.3,2.4,6,63.0,Danger,2.37,2.14,-0.22999999999999998,Other,0.89,False
ID03987,Male,23,Economics,6.1,10.3,10,91.9,Excellent,3.17,3.78,0.6099999999999999,Improve,0.37,False
ID03988,Male,23,Psychology,6.0,2.2,6,68.5,Danger,2.67,2.44,-0.22999999999999998,Other,1.11,False
ID03989,Male,22,Engineering,9.1,2.9,5,99.1,Excellent,2.85,2.95,0.10000000000000009,Other,1.02,False
ID03990,Female,23,Mathematics,5.4,2.5,9,74.9,Danger,3.04,2.72,-0.31999999999999984,Other,1.09,False
ID03991,Male,24,Economics,4.3,10.2,9,82.6,Normal,3.62,4.0,0.3799999999999999,Other,0.39,True
ID03992,Male,23,Mathematics,6.0,3.1,8,100.0,Excellent,3.56,3.87,0.31000000000000005,Other,1.25,True
ID03993,Female,22,Economics,6.1,2.0,12,92.4,Excellent,3.07,3.32,0.25,Other,1.66,False
ID03994,Male,24,Mathematics,6.4,13.4,8,68.8,Danger,3.73,4.0,0.27,Other,0.3,True
ID03995,Male,20,Psychology,4.4,9.3,14,69.8,Danger,2.09,2.19,0.10000000000000009,Other,0.24,False
ID03996,Male,19,Economics,7.5,7.8,11,76.0,Normal,4.0,4.0,0.0,Maintain,0.51,True
ID03997,Male,21,Business,9.8,9.0,10,90.9,Excellent,3.45,4.0,0.5499999999999998,Improve,0.44,True
ID03998,Male,23,Psychology,7.5,2.1,4,90.4,Excellent,3.15,3.6,0.4500000000000002,Other,1.71,False
ID03999,Male,24,Mathematics,6.7,9.7,6,72.4,Danger,2.65,2.91,0.26000000000000023,Other,0.3,False
ID04000,Male,19,Economics,8.0,3.5,10,67.5,Danger,2.88,3.09,0.20999999999999996,Other,0.88,False
ID04001,Female,22,Psychology,7.1,4.9,7,89.2,Normal,3.4,3.77,0.3700000000000001,Other,0.77,False
ID04002,Female,19,Mathematics,7.1,3.9,11,82.3,Normal,3.42,3.81,0.3900000000000001,Other,0.98,False
ID04003,Female,21,Computer Science,6.9,8.4,11,100.0,Excellent,3.43,4.0,0.5699999999999998,Improve,0.48,True
ID04004,Male,19,Computer Science,7.3,0.6,9,85.5,Normal,2.74,2.86,0.11999999999999966,Other,4.77,False
ID04005,Male,24,Engineering,6.4,1.9,6,100.0,Excellent,2.64,2.77,0.1299999999999999,Other,1.46,False
ID04006,Male,19,Business,4.6,9.0,6,67.4,Danger,3.2,3.31,0.10999999999999988,Other,0.37,False
ID04007,Male,19,Computer Science,9.8,2.6,8,61.4,Danger,3.48,3.5,0.020000000000000018,Maintain,1.35,False
ID04008,Male,19,Mathematics,7.8,8.2,6,68.2,Danger,3.1,3.53,0.4299999999999997,Other,0.43,False
ID04009,Female,18,Psychology,5.9,2.5,9,100.0,Excellent,3.84,3.87,0.03000000000000025,Maintain,1.55,True
ID04010,Male,23,Economics,7.5,3.4,7,100.0,Excellent,3.12,3.52,0.3999999999999999,Other,1.04,False
ID04011,Male,22,Psychology,5.3,10.8,4,73.3,Danger,3.1,3.2,0.10000000000000009,Other,0.3,False
