ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Lifestyle_Cluster,P_CGPA,F_CGPA,CGPA_Diff
ID03989,Male,22,Engineering,9.1,2.9,5,99.1,Type_A,2.85,2.95,0.10000000000000009
ID03990,Female,23,Mathematics,5.4,2.5,9,74.9,Type_C,3.04,2.72,-0.31999999999999984
ID03991,Male,24,Economics,4.3,10.2,9,82.6,Type_B,3.62,4.0,0.3799999999999999
ID03992,Male,23,Mathematics,6.0,3.1,8,100.0,Type_B,3.56,3.87,0.31000000000000005
ID03993,Female,22,Economics,6.1,2.0,12,92.4,Type_B,3.07,3.32,0.25
ID03994,Male,24,Mathematics,6.4,13.4,8,68.8,Type_B,3.73,4.0,0.27
ID03995,Male,20,Psychology,4.4,9.3,14,69.8,Type_B,2.09,2.19,0.10000000000000009
ID03996,Male,19,Economics,7.5,7.8,11,76.0,Type_C,4.0,4.0,0.0
ID03997,Male,21,Business,9.8,9.0,10,90.9,Type_A,3.45,4.0,0.5499999999999998
ID03998,Male,23,Psychology,7.5,2.1,4,90.4,Type_A,3.15,3.6,0.4500000000000002
ID03999,Male,24,Mathematics,6.7,9.7,6,72.4,Type_C,2.65,2.91,0.26000000000000023
ID04000,Male,19,Economics,8.0,3.5,10,67.5,Type_C,2.88,3.09,0.20999999999999996
ID04001,Female,22,Psychology,7.1,4.9,7,89.2,Type_A,3.4,3.77,0.3700000000000001
ID04002,Female,19,Mathematics,7.1,3.9,11,82.3,Type_C,3.42,3.81,0.3900000000000001
ID04003,Female,21,Computer Science,6.9,8.4,11,100.0,Type_B,3.43,4.0,0.5699999999999998
ID04004,Male,19,Computer Science,7.3,0.6,9,85.5,Type_A,2.74,2.86,0.11999999999999966
ID04005,Male,24,Engineering,6.4,1.9,6,100.0,Type_A,2.64,2.77,0.1299999999999999
ID04006,Male,19,Business,4.6,9.0,6,67.4,Type_B,3.2,3.31,0.10999999999999988
ID04007,Male,19,Computer Science,9.8,2.6,8,61.4,Type_C,3.48,3.5,0.020000000000000018
ID04008,Male,19,Mathematics,7.8,8.2,6,68.2,Type_C,3.1,3.53,0.4299999999999997
ID04009,Female,18,Psychology,5.9,2.5,9,100.0,Type_B,3.84,3.87,0.03000000000000025
ID04010,Male,23,Economics,7.5,3.4,7,100.0,Type_A,3.12,3.52,0.3999999999999999
ID04011,Male,22,Psychology,5.3,10.8,4,73.3,Type_B,3.1,3.2,0.10000000000000009
ID04012,Male,21,Engineering,7.6,6.3,8,78.1,Type_C,3.44,3.75,0.31000000000000005
ID04013,Female,22,Psychology,8.1,4.5,5,67.5,Type_C,3.71,3.83,0.1200000000000001
ID04014,Male,18,Computer Science,8.5,5.4,7,57.8,Type_C,2.43,2.26,-0.17000000000000037
ID04015,Female,18,Psychology,7.9,7.3,12,95.8,Type_B,2.54,3.18,0.6400000000000001
ID04016,Male,24,Computer Science,6.7,4.3,5,88.3,Type_A,2.94,3.35,0.41000000000000014
ID04017,Female,18,Computer Science,8.5,5.7,11,85.2,Type_A,4.0,4.0,0.0
ID04018,Female,23,Business,6.2,13.5,15,64.0,Type_B,2.97,3.66,0.69
ID04019,Male,18,Engineering,7.4,2.0,9,100.0,Type_A,3.04,3.15,0.10999999999999988
ID04020,Male,19,Mathematics,5.9,4.4,7,77.4,Type_B,3.41,3.27,-0.14000000000000012
ID04021,Male,22,Computer Science,7.3,2.9,6,93.0,Type_A,3.59,3.86,0.27
ID04022,Male,20,Economics,9.2,2.2,14,63.2,Type_C,3.18,3.04,-0.14000000000000012
ID04023,Female,21,Engineering,8.2,4.4,10,82.1,Type_A,3.68,3.79,0.10999999999999988
ID04024,Female,18,Mathematics,8.4,2.3,10,89.4,Type_A,2.5,2.77,0.27
ID04025,Female,22,Economics,8.7,2.1,6,89.9,Type_A,2.72,2.73,0.009999999999999787
ID04026,Female,24,Psychology,6.9,3.8,6,87.3,Type_A,3.68,4.0,0.31999999999999984
ID04027,Male,18,Engineering,5.7,5.6,5,92.4,Type_B,3.11,3.42,0.31000000000000005
ID04028,Male,23,Economics,4.2,5.3,7,68.0,Type_B,2.47,2.61,0.13999999999999968
ID04029,Female,18,Engineering,5.4,3.8,12,88.0,Type_B,2.44,2.6,0.16000000000000014
ID04030,Male,18,Engineering,7.2,1.6,10,86.7,Type_A,2.69,3.05,0.3599999999999999
ID04031,Female,18,Psychology,4.0,1.5,3,88.5,Type_B,3.1,3.13,0.029999999999999805
ID04032,Male,24,Psychology,7.3,5.0,6,86.1,Type_A,3.33,3.76,0.4299999999999997
ID04033,Male,18,Engineering,7.7,2.7,14,65.9,Type_C,2.94,2.92,-0.020000000000000018
ID04034,Female,21,Economics,4.7,4.6,8,65.2,Type_C,3.29,3.21,-0.08000000000000007
ID04035,Male,22,Business,8.3,4.2,3,51.8,Type_C,2.88,2.34,-0.54
ID04036,Female,23,Computer Science,6.4,1.0,10,97.3,Type_B,3.71,3.87,0.16000000000000014
ID04037,Female,18,Psychology,4.5,9.1,10,97.4,Type_B,4.0,4.0,0.0
ID04038,Female,18,Business,4.5,1.5,4,97.7,Type_B,2.9,2.92,0.020000000000000018
ID04039,Female,18,Psychology,6.9,3.5,5,89.6,Type_A,3.34,3.74,0.40000000000000036
ID04040,Female,18,Engineering,7.1,1.7,9,53.0,Type_C,3.3,2.96,-0.33999999999999986
ID04041,Female,19,Business,7.0,2.6,11,69.6,Type_C,3.17,3.16,-0.009999999999999787
ID04042,Male,19,Economics,8.6,2.8,9,87.6,Type_A,3.43,3.65,0.21999999999999975
ID04043,Male,20,Economics,7.1,3.0,8,87.0,Type_A,3.34,3.49,0.15000000000000036
ID04044,Female,18,Mathematics,6.1,3.5,9,81.7,Type_B,2.86,3.05,0.18999999999999995
ID04045,Male,20,Computer Science,6.5,10.2,11,90.5,Type_B,3.76,4.0,0.2400000000000002
ID04046,Male,21,Computer Science,8.6,2.2,8,85.2,Type_A,3.2,3.32,0.11999999999999966
ID04047,Male,20,Psychology,5.3,5.7,11,86.8,Type_B,2.91,3.23,0.31999999999999984
ID04048,Female,22,Computer Science,7.2,7.7,9,75.4,Type_C,4.0,4.0,0.0
ID04049,Female,19,Mathematics,7.3,5.4,4,99.7,Type_A,3.04,3.33,0.29000000000000004
ID04050,Male,19,Economics,8.5,8.6,5,78.5,Type_A,3.23,3.57,0.33999999999999986
ID04051,Female,18,Business,7.2,5.4,10,65.0,Type_C,3.19,3.45,0.26000000000000023
ID04052,Female,18,Business,5.6,5.3,10,73.4,Type_B,3.04,3.22,0.18000000000000016
ID04053,Female,21,Economics,7.3,7.9,9,79.8,Type_B,3.32,3.62,0.30000000000000027
ID04054,Female,23,Engineering,8.1,4.9,12,99.9,Type_A,2.68,3.12,0.43999999999999995
ID04055,Female,21,Economics,7.2,7.8,9,84.4,Type_B,3.4,4.0,0.6000000000000001
ID04056,Male,22,Business,8.6,4.8,8,82.2,Type_A,2.22,2.5,0.2799999999999998
ID04057,Female,18,Psychology,5.0,7.7,9,66.3,Type_C,2.45,2.73,0.2799999999999998
ID04058,Male,18,Mathematics,6.8,9.6,8,96.8,Type_B,4.0,4.0,0.0
ID04059,Female,21,Economics,7.0,3.2,9,75.2,Type_C,2.47,2.4,-0.07000000000000028
ID04060,Female,21,Engineering,8.2,2.9,12,83.5,Type_C,2.12,2.29,0.16999999999999993
ID04061,Male,21,Psychology,8.3,8.6,6,100.0,Type_A,2.48,2.99,0.5100000000000002
ID04062,Male,19,Economics,7.0,7.6,9,92.6,Type_B,3.97,4.0,0.029999999999999805
ID04063,Female,20,Psychology,6.5,1.1,6,60.6,Type_C,2.2,2.03,-0.17000000000000037
ID04064,Male,20,Economics,7.3,4.6,7,58.5,Type_C,2.62,2.35,-0.27
ID04065,Female,18,Psychology,5.3,10.8,7,84.0,Type_B,2.37,2.93,0.56
ID04066,Male,19,Computer Science,6.3,1.9,4,66.8,Type_C,2.96,2.81,-0.1499999999999999
ID04067,Male,21,Psychology,7.9,1.7,12,94.7,Type_A,2.88,3.1,0.2200000000000002
ID04068,Female,18,Computer Science,7.5,2.6,6,85.6,Type_A,2.86,3.25,0.3900000000000001
ID04069,Female,19,Business,6.0,3.1,5,87.5,Type_B,4.0,4.0,0.0
ID04070,Female,22,Computer Science,5.8,1.3,9,74.4,Type_C,2.5,2.27,-0.22999999999999998
ID04071,Male,23,Psychology,5.8,1.9,7,100.0,Type_B,3.05,3.06,0.010000000000000231
ID04072,Female,19,Mathematics,5.9,1.2,8,100.0,Type_B,3.27,3.51,0.23999999999999977
ID04073,Female,24,Mathematics,7.2,4.5,8,80.8,Type_C,2.61,2.99,0.38000000000000034
ID04074,Female,18,Business,8.8,4.5,10,90.3,Type_A,3.34,3.8,0.45999999999999996
ID04075,Female,20,Psychology,9.0,8.7,9,86.5,Type_A,2.9,3.29,0.3900000000000001
ID04076,Female,24,Computer Science,5.6,4.7,4,81.1,Type_B,3.29,3.45,0.16000000000000014
ID04077,Male,21,Mathematics,7.5,5.6,10,72.5,Type_C,3.05,2.98,-0.06999999999999984
ID04078,Male,23,Economics,7.4,6.0,12,68.7,Type_C,2.07,2.05,-0.020000000000000018
ID04079,Female,22,Engineering,7.3,2.1,4,68.0,Type_C,3.75,3.66,-0.08999999999999986
ID04080,Male,23,Psychology,5.5,2.0,11,91.1,Type_B,4.0,4.0,0.0
ID04081,Female,23,Economics,5.9,1.8,8,77.2,Type_C,3.01,2.67,-0.33999999999999986
ID04082,Male,19,Economics,7.5,3.0,12,46.3,Type_C,2.65,2.24,-0.4099999999999997
ID04083,Female,18,Psychology,6.4,2.9,5,91.7,Type_A,3.85,4.0,0.1499999999999999
ID04084,Female,18,Engineering,7.1,4.2,8,84.4,Type_A,4.0,4.0,0.0
ID04085,Male,23,Mathematics,5.5,6.3,8,100.0,Type_B,3.02,3.24,0.2200000000000002
ID04086,Male,21,Engineering,6.3,5.6,10,90.6,Type_B,2.99,3.59,0.5999999999999996
ID04087,Male,18,Business,5.0,2.9,7,62.8,Type_C,3.06,2.82,-0.2400000000000002
ID04088,Female,23,Computer Science,7.4,2.6,7,51.6,Type_C,2.26,1.78,-0.47999999999999976
ID04089,Female,18,Computer Science,6.5,2.8,6,74.2,Type_C,2.95,2.81,-0.14000000000000012
ID04090,Male,21,Economics,7.4,3.0,10,75.6,Type_C,3.96,3.82,-0.14000000000000012
ID04091,Female,22,Mathematics,6.5,1.4,12,99.1,Type_B,3.02,3.29,0.27
ID04092,Male,24,Engineering,7.4,4.8,8,84.9,Type_A,2.58,2.83,0.25
ID04093,Male,23,Economics,9.7,10.8,10,100.0,Type_A,3.35,3.99,0.6400000000000001
ID04094,Female,20,Psychology,6.2,4.0,6,65.1,Type_C,2.77,2.73,-0.040000000000000036
ID04095,Male,20,Economics,7.7,4.2,9,99.5,Type_A,3.07,3.33,0.26000000000000023
ID04096,Male,23,Psychology,6.0,5.2,13,95.8,Type_B,2.47,3.04,0.5699999999999998
ID04097,Male,19,Psychology,6.8,1.9,8,54.7,Type_C,2.58,2.11,-0.4700000000000002
ID04098,Male,22,Business,7.7,2.6,7,100.0,Type_A,3.47,3.9,0.4299999999999997
ID04099,Male,19,Business,7.4,2.8,8,86.4,Type_A,3.16,3.37,0.20999999999999996
ID04100,Male,24,Psychology,8.0,1.8,10,90.9,Type_A,2.71,3.15,0.43999999999999995
ID04101,Female,20,Mathematics,8.4,9.5,6,72.0,Type_C,3.16,3.58,0.41999999999999993
ID04102,Male,21,Business,8.0,6.2,9,100.0,Type_A,2.8,3.39,0.5900000000000003
ID04103,Male,23,Business,8.4,6.4,4,67.2,Type_C,2.71,2.93,0.2200000000000002
ID04104,Male,24,Computer Science,7.3,3.2,7,97.5,Type_A,3.68,4.0,0.31999999999999984
ID04105,Male,18,Economics,5.9,4.4,8,97.3,Type_B,3.49,3.81,0.31999999999999984
ID04106,Female,20,Computer Science,8.2,3.1,10,70.4,Type_C,3.09,3.12,0.03000000000000025
ID04107,Female,22,Mathematics,6.4,3.5,8,100.0,Type_B,3.17,3.55,0.3799999999999999
ID04108,Male,20,Business,8.0,4.2,6,88.5,Type_A,3.1,3.6,0.5
ID04109,Female,22,Business,5.1,3.6,11,94.8,Type_B,3.34,3.74,0.40000000000000036
ID04110,Female,22,Engineering,6.5,4.1,9,62.1,Type_C,2.7,2.86,0.1599999999999997
ID04111,Female,23,Mathematics,6.0,1.3,9,100.0,Type_B,3.53,3.93,0.40000000000000036
ID04112,Male,22,Economics,7.6,1.9,8,66.6,Type_C,3.28,3.2,-0.07999999999999963
ID04113,Male,19,Economics,6.1,3.0,7,100.0,Type_B,2.97,3.44,0.46999999999999975
ID04114,Male,24,Economics,7.0,3.4,3,70.1,Type_C,2.86,2.77,-0.08999999999999986
ID04115,Female,21,Mathematics,6.8,3.4,6,75.7,Type_C,3.52,3.35,-0.16999999999999993
ID04116,Male,20,Engineering,8.5,5.5,5,96.8,Type_A,3.02,3.2,0.18000000000000016
ID04117,Female,21,Engineering,7.7,4.6,7,100.0,Type_A,2.75,2.99,0.2400000000000002
ID04118,Male,24,Computer Science,7.4,5.1,10,65.9,Type_C,2.91,3.14,0.22999999999999998
ID04119,Male,18,Mathematics,7.0,2.8,8,100.0,Type_A,3.48,3.73,0.25
ID04120,Female,24,Mathematics,5.8,2.1,12,100.0,Type_B,2.29,2.34,0.04999999999999982
ID04121,Male,20,Engineering,5.7,3.6,6,70.9,Type_C,2.92,2.97,0.050000000000000266
ID04122,Male,21,Psychology,7.4,5.9,1,100.0,Type_A,3.64,3.97,0.33000000000000007
ID04123,Female,21,Psychology,4.9,9.3,10,63.1,Type_B,3.02,3.07,0.04999999999999982
ID04124,Female,23,Computer Science,6.9,2.8,9,75.6,Type_C,3.24,3.22,-0.020000000000000018
ID04125,Female,23,Psychology,7.2,9.3,5,92.2,Type_B,3.64,4.0,0.3599999999999999
ID04126,Female,24,Psychology,4.9,2.0,10,72.2,Type_C,3.55,3.31,-0.23999999999999977
ID04127,Female,24,Psychology,6.9,1.4,4,89.0,Type_A,2.88,3.18,0.30000000000000027
ID04128,Female,18,Business,7.0,3.3,8,88.6,Type_A,3.03,3.29,0.26000000000000023
ID04129,Male,22,Computer Science,10.0,2.1,16,82.2,Type_C,3.55,3.24,-0.3099999999999996
ID04130,Male,20,Engineering,7.0,2.5,8,97.5,Type_A,3.57,3.81,0.2400000000000002
ID04131,Male,23,Psychology,8.3,6.7,13,81.6,Type_C,3.06,3.45,0.3900000000000001
ID04132,Male,20,Economics,7.7,6.4,7,88.5,Type_A,3.07,3.44,0.3700000000000001
ID04133,Female,18,Business,7.4,4.6,15,100.0,Type_B,3.23,3.48,0.25
ID04134,Female,23,Psychology,8.2,4.4,5,96.9,Type_A,3.78,4.0,0.2200000000000002
ID04135,Female,23,Business,4.8,2.5,7,96.8,Type_B,3.63,3.63,0.0
ID04136,Male,22,Computer Science,6.9,3.6,5,67.8,Type_C,3.45,3.66,0.20999999999999996
ID04137,Female,20,Economics,7.4,3.2,9,92.9,Type_A,2.56,2.67,0.10999999999999988
ID04138,Male,20,Economics,5.6,1.6,7,71.8,Type_C,2.96,2.85,-0.10999999999999988
ID04139,Female,20,Economics,6.9,10.2,5,65.8,Type_C,2.99,3.2,0.20999999999999996
ID04140,Female,22,Psychology,7.1,3.3,8,83.9,Type_A,3.81,4.0,0.18999999999999995
ID04141,Male,23,Business,6.7,2.0,10,71.4,Type_C,2.98,2.8,-0.18000000000000016
ID04142,Male,18,Economics,5.7,1.5,7,96.9,Type_B,3.73,3.67,-0.06000000000000005
ID04143,Male,20,Mathematics,5.9,5.2,5,97.2,Type_B,2.81,3.26,0.44999999999999973
ID04144,Female,21,Mathematics,6.5,9.8,2,56.5,Type_C,2.85,2.86,0.009999999999999787
ID04145,Female,22,Business,7.6,11.5,10,72.6,Type_C,3.34,3.68,0.3400000000000003
ID04146,Female,19,Psychology,7.1,3.7,6,63.1,Type_C,3.88,4.0,0.1200000000000001
ID04147,Male,18,Psychology,7.3,3.3,8,78.1,Type_C,2.99,2.84,-0.15000000000000036
ID04148,Male,21,Computer Science,6.7,4.2,13,91.8,Type_B,1.82,2.12,0.30000000000000004
ID04149,Female,20,Computer Science,5.7,4.1,8,81.4,Type_B,2.32,2.45,0.13000000000000034
ID04150,Female,19,Economics,6.5,1.0,8,76.2,Type_C,3.25,3.35,0.10000000000000009
ID04151,Male,18,Engineering,5.8,3.0,7,100.0,Type_B,2.36,2.58,0.2200000000000002
ID04152,Male,22,Computer Science,4.0,4.8,7,50.4,Type_C,2.67,2.48,-0.18999999999999995
ID04153,Female,19,Psychology,7.0,5.4,8,100.0,Type_B,3.11,3.4,0.29000000000000004
ID04154,Male,23,Engineering,6.6,5.6,10,76.8,Type_C,1.88,1.93,0.050000000000000044
ID04155,Male,24,Computer Science,8.9,4.1,10,83.8,Type_A,2.91,3.21,0.2999999999999998
ID04156,Male,19,Business,8.0,1.9,8,77.1,Type_C,2.52,2.34,-0.18000000000000016
ID04157,Male,24,Mathematics,7.7,3.7,4,100.0,Type_A,2.35,2.69,0.33999999999999986
ID04158,Female,21,Computer Science,5.5,7.9,7,66.5,Type_C,2.7,3.02,0.31999999999999984
ID04159,Female,18,Computer Science,8.5,5.0,6,85.2,Type_A,2.57,3.04,0.4700000000000002
ID04160,Female,21,Business,7.2,3.4,10,92.9,Type_A,3.33,3.59,0.2599999999999998
ID04161,Male,21,Psychology,6.5,12.1,9,60.8,Type_C,3.7,4.0,0.2999999999999998
ID04162,Male,20,Economics,5.8,4.2,6,71.2,Type_C,2.92,2.76,-0.16000000000000014
ID04163,Male,22,Business,6.0,3.6,6,82.8,Type_B,2.8,3.32,0.52
ID04164,Male,19,Economics,6.6,5.9,2,71.7,Type_C,2.89,3.04,0.1499999999999999
ID04165,Female,18,Computer Science,5.5,1.8,8,72.8,Type_C,2.55,2.27,-0.2799999999999998
ID04166,Male,23,Psychology,7.1,3.3,6,79.8,Type_A,2.46,2.61,0.1499999999999999
ID04167,Male,22,Engineering,6.8,3.7,12,94.7,Type_B,2.28,2.58,0.30000000000000027
ID04168,Male,22,Computer Science,8.0,1.3,6,79.9,Type_A,2.44,2.41,-0.029999999999999805
ID04169,Male,18,Business,6.8,4.5,7,100.0,Type_A,3.92,4.0,0.08000000000000007
ID04170,Male,22,Engineering,4.3,5.4,6,70.0,Type_B,2.75,2.69,-0.06000000000000005
ID04171,Male,20,Mathematics,6.5,2.9,7,66.2,Type_C,1.63,1.66,0.030000000000000027
ID04172,Female,22,Engineering,5.3,6.1,6,100.0,Type_B,2.81,2.99,0.18000000000000016
ID04173,Male,20,Business,6.1,7.3,8,75.1,Type_B,2.3,2.41,0.11000000000000032
ID04174,Male,19,Engineering,5.6,7.8,5,65.3,Type_C,3.13,3.13,0.0
ID04175,Female,19,Business,10.0,2.0,6,58.9,Type_C,3.08,2.69,-0.3900000000000001
ID04176,Female,21,Computer Science,6.5,4.4,7,100.0,Type_B,3.13,3.4,0.27
ID04177,Female,20,Psychology,8.1,5.7,9,79.9,Type_C,3.08,3.22,0.14000000000000012
ID04178,Female,23,Mathematics,6.5,4.4,9,81.2,Type_B,2.91,3.38,0.46999999999999975
ID04179,Male,19,Psychology,6.7,7.0,9,82.6,Type_B,2.37,2.98,0.6099999999999999
ID04180,Male,22,Psychology,6.3,4.6,8,100.0,Type_B,3.06,3.29,0.22999999999999998
ID04181,Male,18,Psychology,6.0,1.9,8,82.3,Type_B,3.61,3.87,0.26000000000000023
ID04182,Female,18,Business,6.0,7.0,4,100.0,Type_B,4.0,4.0,0.0
ID04183,Female,24,Business,7.6,4.3,11,87.0,Type_A,2.98,3.27,0.29000000000000004
ID04184,Male,20,Mathematics,6.9,9.5,10,100.0,Type_B,3.04,3.57,0.5299999999999998
ID04185,Male,23,Business,9.0,2.0,12,97.1,Type_A,3.35,3.59,0.23999999999999977
ID04186,Female,21,Economics,6.7,4.3,6,84.5,Type_A,3.85,4.0,0.1499999999999999
ID04187,Male,22,Business,6.6,9.1,13,76.2,Type_B,2.86,3.06,0.20000000000000018
ID04188,Female,20,Business,7.1,4.6,8,90.0,Type_A,3.45,3.86,0.4099999999999997
ID04189,Female,24,Business,7.9,6.3,4,92.7,Type_A,2.69,3.2,0.5100000000000002
ID04190,Female,18,Computer Science,7.2,7.4,4,76.4,Type_C,3.26,3.59,0.33000000000000007
ID04191,Female,20,Mathematics,9.0,4.2,8,87.5,Type_A,3.59,3.67,0.08000000000000007
ID04192,Female,22,Economics,10.0,2.4,8,100.0,Type_A,2.45,2.49,0.040000000000000036
ID04193,Male,23,Business,8.2,6.7,11,100.0,Type_A,2.84,3.34,0.5
ID04194,Female,23,Mathematics,7.6,3.7,10,97.8,Type_A,3.58,3.93,0.3500000000000001
ID04195,Female,19,Engineering,4.0,1.0,11,100.0,Type_B,3.41,3.63,0.21999999999999975
ID04196,Male,22,Computer Science,9.1,8.2,12,75.6,Type_C,3.62,3.76,0.13999999999999968
ID04197,Male,24,Business,8.8,10.2,8,95.5,Type_A,3.52,4.0,0.48
ID04198,Male,19,Economics,9.3,2.8,12,100.0,Type_A,2.93,3.07,0.13999999999999968
ID04199,Male,19,Computer Science,8.2,4.1,8,71.6,Type_C,4.0,4.0,0.0
ID04200,Female,19,Economics,5.6,10.6,7,77.7,Type_B,3.17,3.49,0.3200000000000003
ID04201,Female,20,Computer Science,5.6,9.2,9,100.0,Type_B,1.57,2.04,0.47
ID04202,Male,24,Engineering,5.4,5.7,8,70.4,Type_C,2.96,2.87,-0.08999999999999986
ID04203,Male,18,Mathematics,7.1,8.7,15,64.9,Type_C,2.87,2.96,0.08999999999999986
ID04204,Female,23,Computer Science,5.9,3.6,14,100.0,Type_B,3.5,3.57,0.06999999999999984
ID04205,Male,20,Psychology,8.3,1.6,7,100.0,Type_A,2.87,2.84,-0.03000000000000025
ID04206,Male,18,Engineering,6.1,7.7,7,91.5,Type_B,3.65,4.0,0.3500000000000001
ID04207,Female,23,Psychology,6.5,4.0,13,84.3,Type_B,3.38,3.83,0.4500000000000002
ID04208,Male,24,Engineering,7.4,1.3,7,78.4,Type_C,2.6,2.5,-0.10000000000000009
ID04209,Male,24,Psychology,6.3,2.8,15,89.2,Type_B,3.03,3.29,0.26000000000000023
ID04210,Male,22,Psychology,5.6,3.5,7,100.0,Type_B,2.71,2.79,0.08000000000000007
ID04211,Male,23,Economics,4.3,3.7,10,88.6,Type_B,3.19,3.59,0.3999999999999999
ID04212,Female,23,Computer Science,8.4,2.6,10,100.0,Type_A,2.71,2.98,0.27
ID04213,Male,24,Computer Science,5.6,2.1,9,71.5,Type_C,3.14,2.96,-0.18000000000000016
ID04214,Male,23,Engineering,6.4,1.2,5,84.7,Type_A,2.96,3.01,0.04999999999999982
ID04215,Female,21,Mathematics,6.4,1.2,11,79.4,Type_C,3.02,3.07,0.04999999999999982
ID04216,Female,22,Economics,4.0,3.9,4,68.7,Type_B,4.0,3.81,-0.18999999999999995
ID04217,Male,20,Computer Science,7.4,4.7,9,82.7,Type_A,2.92,3.37,0.4500000000000002
ID04218,Male,20,Computer Science,9.1,2.0,7,91.3,Type_A,2.13,2.22,0.0900000000000003
ID04219,Female,18,Economics,8.4,8.6,2,92.9,Type_A,3.61,4.0,0.3900000000000001
ID04220,Male,20,Business,6.4,3.1,9,100.0,Type_B,3.6,3.94,0.33999999999999986
ID04221,Male,19,Economics,8.6,3.8,12,92.0,Type_A,2.11,2.24,0.13000000000000034
ID04222,Female,23,Computer Science,4.4,3.6,4,100.0,Type_B,2.75,2.79,0.040000000000000036
ID04223,Female,20,Mathematics,8.2,1.0,4,86.0,Type_A,3.32,3.3,-0.020000000000000018
ID04224,Female,18,Business,5.9,7.0,6,100.0,Type_B,3.36,3.71,0.3500000000000001
ID04225,Female,18,Psychology,8.5,5.6,10,100.0,Type_A,3.1,3.51,0.4099999999999997
ID04226,Female,19,Economics,7.1,8.8,12,93.0,Type_B,3.11,3.59,0.48
ID04227,Male,18,Psychology,5.2,8.4,12,70.1,Type_B,2.63,2.7,0.07000000000000028
ID04228,Female,24,Business,7.4,5.2,11,76.8,Type_C,1.9,1.98,0.08000000000000007
ID04229,Male,21,Business,7.0,5.9,8,89.2,Type_B,4.0,4.0,0.0
ID04230,Male,24,Business,7.4,1.9,5,91.8,Type_A,2.62,2.97,0.3500000000000001
ID04231,Female,23,Engineering,5.8,3.1,6,95.5,Type_B,3.19,3.23,0.040000000000000036
ID04232,Female,23,Economics,5.2,3.6,13,91.9,Type_B,3.02,3.34,0.31999999999999984
ID04233,Male,23,Mathematics,7.9,2.9,2,85.1,Type_A,3.55,3.75,0.20000000000000018
ID04234,Female,22,Mathematics,6.9,8.3,13,75.5,Type_B,3.16,3.41,0.25
ID04235,Male,20,Psychology,7.9,4.5,5,91.0,Type_A,3.18,3.52,0.33999999999999986
ID04236,Male,21,Psychology,7.8,2.4,8,100.0,Type_A,1.78,1.95,0.16999999999999993
ID04237,Male,20,Psychology,8.1,8.0,12,100.0,Type_B,2.68,3.03,0.34999999999999964
ID04238,Female,21,Economics,9.4,4.5,10,93.0,Type_A,3.47,3.92,0.44999999999999973
ID04239,Female,20,Computer Science,7.3,6.8,4,100.0,Type_A,3.43,3.84,0.4099999999999997
ID04240,Male,19,Psychology,5.5,1.9,5,79.4,Type_C,2.62,2.34,-0.28000000000000025
ID04241,Female,24,Business,5.8,4.8,9,77.4,Type_B,2.31,2.2,-0.10999999999999988
ID04242,Male,18,Psychology,6.6,2.3,15,73.8,Type_C,3.16,3.2,0.040000000000000036
ID04243,Female,18,Business,7.3,4.6,5,83.1,Type_A,1.65,1.95,0.30000000000000004
ID04244,Male,24,Engineering,9.1,5.7,11,78.7,Type_C,2.53,2.43,-0.09999999999999964
ID04245,Male,19,Computer Science,6.8,1.8,8,100.0,Type_A,3.98,4.0,0.020000000000000018
ID04246,Female,21,Computer Science,9.5,3.9,6,77.9,Type_A,3.82,3.61,-0.20999999999999996
ID04247,Male,24,Economics,9.7,1.9,8,73.0,Type_C,3.34,3.14,-0.19999999999999973
ID04248,Male,22,Economics,7.6,7.1,8,100.0,Type_A,3.25,3.9,0.6499999999999999
ID04249,Female,21,Mathematics,7.9,4.2,9,78.2,Type_C,2.12,2.13,0.009999999999999787
ID04250,Female,18,Engineering,6.3,2.4,4,87.3,Type_A,2.73,3.01,0.2799999999999998
ID04251,Male,22,Economics,9.5,2.8,8,91.8,Type_A,2.95,3.26,0.3099999999999996
ID04252,Male,20,Business,6.0,3.1,9,67.9,Type_C,2.74,2.75,0.009999999999999787
ID04253,Male,22,Engineering,8.8,8.7,8,100.0,Type_A,2.92,3.22,0.30000000000000027
ID04254,Male,21,Computer Science,5.5,3.8,8,94.6,Type_B,3.75,3.88,0.1299999999999999
ID04255,Male,19,Business,8.0,6.4,9,100.0,Type_A,2.83,3.46,0.6299999999999999
ID04256,Female,20,Engineering,8.7,3.9,10,74.8,Type_C,2.93,3.0,0.06999999999999984
ID04257,Female,21,Computer Science,8.4,1.9,4,86.5,Type_A,3.47,3.72,0.25
ID04258,Male,20,Economics,6.3,2.8,6,85.6,Type_A,2.39,2.7,0.31000000000000005
ID04259,Male,22,Business,6.6,4.9,10,89.0,Type_B,2.68,3.02,0.33999999999999986
ID04260,Male,18,Business,9.3,1.1,9,63.2,Type_C,2.73,2.61,-0.1200000000000001
ID04261,Male,21,Computer Science,6.2,5.4,6,86.7,Type_B,3.13,3.62,0.4900000000000002
ID04262,Female,19,Business,6.3,2.6,7,63.6,Type_C,2.93,2.97,0.040000000000000036
ID04263,Male,24,Economics,9.3,4.4,7,90.4,Type_A,2.94,3.21,0.27
ID04264,Male,22,Economics,6.9,2.9,10,53.1,Type_C,2.77,2.37,-0.3999999999999999
